top_user_date,username,rank (follower_count),media_scrape_dt,media_url,medadata_scrape,likes,comments
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1622181468432030319_247944034,2017-10-11 14:15:14.100459,"['giselle_balvuena_13', 'gabimaraj', 'cauafrancaa', 'kingjamesson', 'esraa.salmaan', 'babygirlnono_', 'miamidutoit', 'julianaxjulyana', 'methzo_d', 'carla.brnt', 'eduardabentoo', 'cindytoledo5', 'eugeniatzk', 'marousaberukokkou', 'astridnelle']","['rihanna._official_', 'julianabnogueira_', 'dilocantoprak', 'paul_gee_', 'a3h333', 'hunnygates1', 'maricruzmiachahua', 'this_be_lis', 'itsmelka_']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1622181386802511549_247944034,2017-10-11 14:15:17.001585,"['iiambabii', 'mariaenelbosque', 'jessxmies', 'patricia_katumua_', 'kingjamesson', 'gabimaraj', 'cauafrancaa', 'linxunli', 'mona.murray', '_.djouly._', 'janina_miia_maria', 'sao.ggw', 'polaangeles', 'maliza.g', 'lebbyprado']","['mitraasli', 'esraa.salmaan', 'rihanna._official_', 'vivaladarwin', 'lluevenranas', 'kmdproductions21', 'tabitha_l_nich', 'oliviadii', 'beyandjbhive']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1622180978184969485_247944034,2017-10-11 14:15:18.402856,"['gabimaraj', 'cauafrancaa', 'kingjamesson', 'pugabrandy', 'sophy167', 'dkonghti', 'forsberg_sara_jeon', 'koichi__miyashita', '_cla_rita_', 'sydjos', 'qt_vp', 'creamielena', 'main_joh', 'lana.hrvacanin', 'eduardabentoo']","['soularissapinheiro', 'glaxi3r', 'salenathiemann', 'maura.btv', 'day.diass', 'zamehmzila', 'dilocantoprak', 'iamdanilo', 'imcandyray', 'leejameslittler']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1616221494644264275_247944034,2017-10-11 14:15:20.243231,"['daaashca', 'israelviniicius', 'elyabeifort', 'patricia_katumua_', 'michaelsciumbata', 'keikon_s', 'swbxx', 'bongiornoraffaele', 'honeyton_beekeep', 'eduardabentoo', 'ynaeugenio', 'miryam6k', 'eliasteodoro95', 'spooky.sahar', 'bcupitt']","['___guldenochka_', 'neha.dubey', 'everydaylouie', 'artaaliu9', 'davidfranklis', 'jamilla_caba', 'blnd__salh', 'dawayne_elam', 'yourluckycharmjewelry']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1616221410464372172_247944034,2017-10-11 14:15:22.501756,"['daaashca', 'luh_bby_g', 'yuyulh4ynes', 'katkilam', 's.yoov', 'c22ry', 'letciavitorianr', 'ynaeugenio', 'cupycake_12', 'skinnydeeee', 'toni_not_tony', 'eliasteodoro95', 'lee1upsa', 'eduardabentoo', 'hiro3jsbr']","['flygyrl74', 'eillenviera1959', 'goodgirlintoagreatwoman', 'hannah_gwed', 'innoxentisshuu_', 'liagwifeandmommy', 'juliianeguedes', 'rosie__dr', 'luiggibueler', 'gregoutlawz']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1616220790353362668_247944034,2017-10-11 14:15:24.033065,"['daaashca', 'beyoncebeyonce_r', 'patricia_katumua_', 'carlos.ruiz1701', 'michaelsciumbata', 'kst7124', '_queenb49', 'bongiornoraffaele', 'chrismelordono', 'ireneinfinitylove', 'svevavig', 'sveta_ponchik', 'ynaeugenio', 'jamillyalmerindo', 'oroo_raww']","['okamayaaa', 'erickadawson_paper_route', 'kirayana_', 'polished_well', 'a___nika', 'olegchumovoy', 'kuwjer', '_.ciarrajanae', 'fy_na_lee', 'ig.l.a.m']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1614967295499479773_247944034,2017-10-11 14:15:25.204401,"['daaashca', 'israelviniicius', 'carlos.ruiz1701', 'kenzaahk', 'keikon_s', 'swbxx', 'bongiornoraffaele', 'i_m_p_e_r_f_e_c_t___s_o_u_l', 'ynaeugenio', 'oooop_ooooops', 'dpscoggins', 'brian_zolanski_1982', 'jamillyalmerindo', 'bcupitt', 'jrbacolor']","['sarahsage604', 'ajay_bishnoii', 'innoxentisshuu_', 'gavillera_secret', 'kuwjer', 'hsynrwy9496', 'shelawsdown', 'dawayne_elam', 'idont_care3', 'peachyjennn']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1622798246195606002_247944034,2017-10-11 14:15:26.878926,"['mmclolau', 'aleefornaro', 'adelasteleac', 'jasminetaby', 'franziijung', 'hafsa_sl', 'drvsgreta', 'meghanmills_', 'demigarner', 'skediajdini_', 'faxeqti_', '____zel____', 'enabucan', 'cervena', 'emhappss']","['dealdoz.official.market', 'igalphaomega', 'cristian_panuccio', 'nehesybey', 'snny.1220', 'mskatiegoodwin', 'jidecardinal', 'mmakkavallii', 'james_thomason_31', 'wlad_gomesf']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1622798035431896236_247944034,2017-10-11 14:15:28.751711,"['alikeyvaz', 'jennifer.domitien', 'underthestarrysky_', 'juliastodulska', 'deshawn8972', 'enmontanez', 'dimitrakodona', 'katarinavidas', 'windlerfelicita', 'j.ltt', 'cassieeeele', '_juliettt_t', 'irawoofficial', 'rly_raspberry', 'annalonneskog']","['__neverson__', 'gxnnarsen', 'bellieber_tr', 'pink_diamond_health_and_beauty', 'evaq5', 'm0llyb00', 'nana_4547', 'salihaazghoughi', 'kayladangelo', 'james_thomason_31']"
2017-10-11,beyonce,5 (107339361),2017-10-11 14:15:10.275994,http://picbear.com/media/1622797176497075665_247944034,2017-10-11 14:15:31.149855,"['phaedra_0409', 'jarojreyes', 'anibyks', 'kys_andreaa', 'noellle_hope', 'deniseblvrs', 'ben18.03', 'ritaimpc', 'jodijosephinee', 'sm_hl', 'aleetoofab', 'farnetiaurora', 'boaventurawest', 'r.a.n.j.a.n.i', 'bethh_mck']","['lady_francka', 'sanyar5', 'jrockny711', 'swbxx', 'n.o.m.t.e.e', 'crazylilpig', 'abilkhasenova21', 'jahstor', 'queensyy_', 'kaileigh_19']"
